id,store,title,price,info,search_value,link,image_url
919,Amazon,GT-TAB C30 Tablet - 10.1 Inch 128GB 4G Grey,604.38,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MzE1MTIwODIyMTA0NDc0OjE3MzIxMDI4MzU6c3BfYnRmOjMwMDM1OTY1ODgzOTkzMjo6MDo6&url=%2FG-Tab-GT-TAB-C30-Tablet-128GB%2Fdp%2FB0CJJXXDRP%2Fref%3Dsr_1_155_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZZtFNY8EarJnoK-HkL2QwhAx2HcHp2uFq7ompktmF0eeiHdkNCLkwt3TPDGamccqSxsdoV7PvZxhD65MYeu9keqVHWItx9AnLsJgbQJUbUjKqYQlCr7hneguakbnYgEju6m52-ifUGYAsrFVygxb04Ejgj_tYuiz602LyJvDYrMEqpTmLJX0OJHZIf1JCXeGrHJWASn6dhPZiY9Ai1Tcb6pTBeFsYvZpfhfRoaD9XZ4FSJlncA6-EZ6ibcNxmqNeMJ51tkRZhJ8fQRlLiLF8MNCHOHMytTHqibAqtouN2Ds.MAAURu79lNyL_qi628P3WHBaN44BMfmIDd-MFTRYvrE%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102835%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/41YMShp6uSL._AC_UL320_.jpg
920,Amazon,"for Samsung Galaxy S23 Ultra Magnetic Case, Compatible with Mag-safe, Transparent Matte Slim Shockproof Protective Phone Case for Galaxy S23 Ultra Cover",42.49,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MzE1MTIwODIyMTA0NDc0OjE3MzIxMDI4MzU6c3BfYnRmOjMwMDIwMTY0NjYxMzIzMjo6MDo6&url=%2FSYTKER-Compatible-Transparent-Shockproof-Protective%2Fdp%2FB0CRQ65VRN%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZZtFNY8EarJnoK-HkL2QwhAx2HcHp2uFq7ompktmF0eeiHdkNCLkwt3TPDGamccqSxsdoV7PvZxhD65MYeu9keqVHWItx9AnLsJgbQJUbUjKqYQlCr7hneguakbnYgEju6m52-ifUGYAsrFVygxb04Ejgj_tYuiz602LyJvDYrMEqpTmLJX0OJHZIf1JCXeGrHJWASn6dhPZiY9Ai1Tcb6pTBeFsYvZpfhfRoaD9XZ4FSJlncA6-EZ6ibcNxmqNeMJ51tkRZhJ8fQRlLiLF8MNCHOHMytTHqibAqtouN2Ds.MAAURu79lNyL_qi628P3WHBaN44BMfmIDd-MFTRYvrE%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102835%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61fV92jc2LL._AC_UL320_.jpg
921,Amazon,"Upgraded Silicone Magnetic Case for Samsung Galaxy S23 Ultra Cover, Slim Soft Touch Premium Liquid Rubber [Microfiber Lining] [Camera Protection] Protective Cover for S23 Ultra Case, Mint Green",42.49,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MjA4ODg5ODEwNDgyNzQ5OjE3MzIxMDI4NDA6c3BfYXRmX25leHQ6MzAwMjAwNzA2Njg1MTMyOjowOjo&url=%2FUpgraded-Silicone-Microfiber-Protection-Protective%2Fdp%2FB0D1NYLRVB%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102840%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/6168HvlZMSL._AC_UL320_.jpg
922,Amazon,"for Samsung Galaxy S23 Ultra Camera Lens Protector, Tempered Glass Camera Screen Protector Individual Metal Ring Lens Cover for Galaxy S23 Ultra Accessories,1 Set (S23 Ultra, Green)",22.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MjA4ODg5ODEwNDgyNzQ5OjE3MzIxMDI4NDA6c3BfYXRmX25leHQ6MzAwNDA5Mzg4MjIyMjMyOjowOjo&url=%2FSamsung-Protector-Tempered-Individual-Accessories%2Fdp%2FB0C1BMDXTN%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102840%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61Ixhztg5rL._AC_UL320_.jpg
923,Amazon,"[1+2] Case for Samsung Galaxy S23 FE,with Tempered Glass Screen Protector,Shockproof Thin Silicone Case, TPU Flexible Rubber, Anti-Scratch (Blue, Galaxy S23 FE)",49.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MjA4ODg5ODEwNDgyNzQ5OjE3MzIxMDI4NDA6c3BfYXRmX25leHQ6MzAwMzYwNTk2OTQxOTMyOjowOjo&url=%2FTempered-Protector-Shockproof-Silicone-Anti-Scratch%2Fdp%2FB0D4YPBBG5%2Fref%3Dsr_1_147_sspa%3Fdib%3DeyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102840%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71kB3m-DuKL._AC_UL320_.jpg
924,Amazon,"Car Charger 63W for Samsung S24 Ultra, Car Charger Type C Fast Charging, Samsung Super Fast 45W PPS Dual USB Port Car Adapter, for Galaxy S24/S23/S22 Ultra,S24/S24+,iPhone 16/15 Series,Macbook",79.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo2MjA4ODg5ODEwNDgyNzQ5OjE3MzIxMDI4NDA6c3BfYXRmX25leHQ6MzAwMzcwMjYwMTkzNjMyOjowOjo&url=%2FUGREEN-Charger-Samsung-Charging-Adapter%2Fdp%2FB0B3D184XK%2Fref%3Dsr_1_148_sspa%3Fdib%3DeyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1732102840%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61OMPvZsopL._AC_UL320_.jpg
925,Amazon,"Case for Samsung Galaxy S23 Ultra, Smart Sleep/Wake Up Function and Wireless Charging, Premium Leather Flip Kickstand Cover, with Clear View Window and Card Slot Case (Galaxy S23 Ultra, Black)",79.50,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-Function-Wireless-Charging-Kickstand/dp/B0BY2F5DMF/ref=sr_1_149?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-149,https://m.media-amazon.com/images/I/61-nzZlCpOL._AC_UL320_.jpg
926,Amazon,"Samsung Galaxy S23 FE Case, Slim Soft Silicone TPU Shockproof Case with Metal Ring Holder with Car Magnet 360° Rotation (Blue)",39.10,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/maatjaari-Samsung-Silicone-Shockproof-Rotation/dp/B0CRZYWP62/ref=sr_1_150?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-150,https://m.media-amazon.com/images/I/51xtRnlFAbL._AC_UL320_.jpg
927,Amazon,Samsung Galaxy S23 FE Transparent Silicone Case Cover Watercolor Sand Glitter Colorful Stars (Purple),23.92,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/maatjaari-Transparent-Silicone-Watercolor-Colorful/dp/B0DBBWTKCW/ref=sr_1_151?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-151,https://m.media-amazon.com/images/I/71Ex9l0skJL._AC_UL320_.jpg
928,Amazon,"Metal Case for Samsung Galaxy S24 Ultra for S23 Ultra Phone Case Minimalist Protective Shock Absorption Aerospace Grade Aluminum Shells + Elastomer Inlays Easy Fit (S24 Ultra,Black)",68.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/DISAKAER-Minimalist-Protective-Absorption-Aerospace/dp/B0D849NZT7/ref=sr_1_152?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-152,https://m.media-amazon.com/images/I/61g8ILwGHSL._AC_UL320_.jpg
929,Amazon,"Liquid Silicone Case for Samsung Galaxy S23 Ultra 5G (6.8-inch), Suitable for Wireless Charger Shockproof & Scratch Soft Case Cover with Liquid Silicone Rubber Skin, Pink",20.39,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Tersely-Silicone-6-8-inch-Suitable-Shockproof/dp/B0BPY1G6TN/ref=sr_1_153?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-153,https://m.media-amazon.com/images/I/51mN-33kSaL._AC_UL320_.jpg
930,Amazon,Nature TPU Pro Series Cover Case Designed For Samsung Galaxy S23 Ultra - White,29.30,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Nillkin-Nature-Designed-Samsung-Galaxy/dp/B0BTS8XLSL/ref=sr_1_154?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-154,https://m.media-amazon.com/images/I/515ItI9fUvL._AC_UL320_.jpg
931,Amazon,"[5 in 1] for Samsung Galaxy S23+ Plus Case Clear Cover, with 2X Soft Screen Protector + 2X Camera Lens Protector, [Anti-Yellowing] Slim Back Cases, Shockproof Protective Phone Case Kit Clear",43.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/INFOSUN-Samsung-Galaxy-S23-Plus/dp/B0BW9T5DF9/ref=sr_1_155?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-155,https://m.media-amazon.com/images/I/71T3vv8ArYL._AC_UL320_.jpg
932,Amazon,"Compatible with Samsung Galaxy S23 Plus Case Cover,PC Matte Mobile Phone Case Anti-Scratch Ultra-thin Protective Case All-Round Protection Shockproof Cover for Samsung S23 Plus Cover Case Black",46.74,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Compatible-Anti-Scratch-Ultra-thin-Protective-Protection/dp/B0BV2C6828/ref=sr_1_156?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-156,https://m.media-amazon.com/images/I/51niAtW4PjL._AC_UL320_.jpg
933,Amazon,"Compatible with Samsung Galaxy S23 Ultra Case with Slide Camera Cover, Aookay Silky Liquid Silicone Case with Camera Lens Protection, Full Body Protection Shockproof Case (S23 Ultra, Blue)",60.56,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Compatible-Samsung-Silicone-Protection-Shockproof/dp/B0BRKQYTXZ/ref=sr_1_157?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-157,https://m.media-amazon.com/images/I/51xY2BLobXL._AC_UL320_.jpg
934,Amazon,"Compatible for Samsung Galaxy S23 Ultra Soft Case, Ultra Thin Body Anti-Shock and Anti-Scratch, Soft TPU Luxury Business Elegant Case for Samsung Galaxy S23 Ultra (S23 Ultra, Green)",55.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Compatible-Samsung-Anti-Shock-Anti-Scratch-Business/dp/B0BWDYVMVW/ref=sr_1_158?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-158,https://m.media-amazon.com/images/I/61GwFEXvYAL._AC_UL320_.jpg
935,Amazon,Case for Samsung Galaxy S23 FE Case Transparent Cover [2x Tempered Glass Screen Protector] Crystal Clear Clean Soft Silicone TPU with 4 Corners Bumper Cover Shockproof Protection,77.41,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Oududianzi-Case-Transparent-Protector-Shockproof-Protection/dp/B0CJ2MSCBG/ref=sr_1_159?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-159,https://m.media-amazon.com/images/I/71XyYBjdnaL._AC_UL320_.jpg
936,Amazon,Tough Armor designed for Samsung Galaxy S23 ULTRA case cover (2023) with Extreme Impact Foam - Abyss Green,91.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Spigen-designed-Samsung-Galaxy-Extreme/dp/B0BJS38LM5/ref=sr_1_160?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-160,https://m.media-amazon.com/images/I/61ch9uLVA7L._AC_UL320_.jpg
937,Amazon,"[2 Pack] Samsung Galaxy S23 Ultra Privacy Screen Protector and Camera Lens Protector, 9H Tempered Glass, Anti Peeping, Anti Scratch, Bubble Free, Protector for Samsung Galaxy S23 Ultra (6.8 Inch)",57.41,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-Privacy-Protector-Tempered-Peeping/dp/B0CCSH8CM1/ref=sr_1_161?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-161,https://m.media-amazon.com/images/I/41PJviBNfmL._AC_UL320_.jpg
938,Amazon,"compatible with Samsung Galaxy S23 Ultra Case, Slim PU Leather Vintage Shockproof Phone Cover Lightweight Soft TPU Bumper Hard PC Hybrid Protective Case for S23 Ultra 6.8 Inch 2023 (Brown)",71.01,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/KINOFT-compatible-Shockproof-Lightweight-Protective/dp/B0BX2SSPKM/ref=sr_1_162?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-162,https://m.media-amazon.com/images/I/81PA07I5IaL._AC_UL320_.jpg
939,Amazon,"Case Compatible with Galaxy S23 Ultra Cover, Samsung S23 Ultra Ultra Slim Flip Case, Anti-Scratch, Nano Adsorption, Stand Function, Cover Case for Samsung S23 Ultra 5G (S23 Ultra, Blue)",53.78,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Compatible-Samsung-Anti-Scratch-Adsorption-Function/dp/B0BRKM1NN9/ref=sr_1_163?dib=eyJ2IjoiMSJ9.KTlmIT3we2QAS78pl8AyFUwWgP2esKRlvCHQhWxqOM0Wyyuboji_L85O5WuIJNOiz4vO-7epaw4xjLZ_uZImDVFrLPR2_yS1qXQTrYYShqgRgk6PF-QeFLreh_-nQS2RkX2BMYYxInybNMkshxlE70x_DmxZZp5qajfvixCp_DmI4IiR_x8ExKk2PAgdGyYgwtsIA-TziyPmKGD7_TyG55lAdqBVOYDAZNu16-1EN8hcGh4MiYL5uykk4FD7ub10ZpjMCQFqPQ8un92gIauP6xXzN-2RpTWXt2qBMoNrze4.-Ty6cZxhq1zlSKSF7lP1mIHpfFiH5CDLEU153oYR30Y&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1732102840&sr=8-163,https://m.media-amazon.com/images/I/61unI+RWOJL._AC_UL320_.jpg
